2885.8,2389.5,2274.7,2011.7,1662.3,1141.7,775.1,508.4,316.7,183.1,95.5,43.6,15.0
4425.7,3803.4,3615.2,3158.0,2572.5,1744.4,1173.6,761.7,467.0,264.2,133.5,57.0,18.3
