171.14,145.54,138.62,123.34,103.86,87.78,74.72,62.8,52.72,43.48,35.64,28.82,22.98,13.78,7.4,2.94,0.22
297.54,245.06,232.72,212.8,188.64,167.9,149.42,132.46,117.52,104.34,92.14,81.3,70.94,53.44,39.88,28.28,20.04
182.96,141.36,133.36,116.18,95.88,80.24,66.08,54.18,44.68,36.7,29.54,23.64,18.64,11.48,6.62,3.22,0.96
165.14,134.94,127.4,112.66,94.6,80.02,67.54,56.04,46.14,38.5,31.9,26.22,21.32,13.52,8.06,4.42,1.64
180.6,147.7,138.14,122.02,103.34,87.7,73.48,61.64,51.56,42.76,34.94,27.92,21.76,12.74,6.38,2.0,0.0
211.82,165.46,156.04,138.98,118.44,102.14,87.8,75.32,64.24,54.12,45.38,37.66,30.88,20.26,12.8,7.0,3.72
199.8,163.0,154.36,139.42,121.12,104.72,89.36,77.12,65.88,56.54,48.06,40.74,34.34,23.72,15.96,10.02,5.3
160.54,115.96,107.36,90.46,72.68,59.0,48.4,38.9,31.2,24.78,19.22,14.08,10.12,4.34,0.86,0.0,0.0
161.98,111.5,101.14,87.22,70.0,57.48,47.28,37.76,30.26,23.94,19.06,14.82,11.64,6.7,3.62,1.64,0.46
341.08,281.72,270.22,244.1,216.5,189.96,167.02,147.28,126.98,110.32,94.9,82.64,70.38,50.88,35.44,24.16,13.38
136.16,92.08,82.96,67.86,52.76,42.4,33.3,25.58,19.24,14.26,10.28,7.08,4.6,1.42,0.06,0.0,0.0
176.1,147.36,139.14,124.3,106.68,92.46,79.18,67.5,57.74,48.84,41.2,34.34,28.72,19.46,12.4,7.78,4.3
198.76,139.56,130.16,115.56,97.56,82.12,68.44,58.04,47.92,40.2,33.08,26.92,21.82,13.94,8.5,4.66,1.88
242.4,204.52,194.5,174.56,151.5,132.32,114.64,99.08,85.0,71.96,61.4,51.86,43.68,30.32,19.92,12.46,6.7
120.7,85.5,78.44,66.4,54.04,43.34,35.18,27.84,21.78,16.72,12.44,9.3,6.56,2.8,0.82,0.0,0.0
191.74,142.3,131.64,114.94,94.82,78.98,64.04,53.24,42.24,33.26,25.86,19.82,14.96,8.12,3.44,0.78,0.0
142.0,89.48,80.54,65.08,50.36,39.64,31.36,24.48,19.24,14.8,11.14,8.32,6.14,3.08,1.28,0.32,0.0
246.38,202.82,192.98,172.02,149.26,130.66,114.7,98.84,85.88,74.3,63.56,54.14,45.88,31.36,21.12,13.2,7.04
198.52,150.62,140.1,122.08,100.24,83.66,69.9,56.98,46.88,38.48,31.38,25.02,19.94,11.84,6.3,2.16,0.0
253.44,217.02,206.58,187.42,165.48,145.3,127.88,112.38,98.24,84.58,73.52,62.36,53.58,37.08,25.26,16.5,9.84
176.6,135.08,124.84,105.6,85.82,71.42,58.92,48.22,38.58,30.68,24.14,18.16,13.12,6.18,1.82,0.0,0.0
225.68,177.36,167.28,147.28,123.32,105.14,88.54,74.92,62.96,52.22,43.02,35.4,28.7,18.3,11.36,6.06,2.36
214.04,170.54,160.7,144.54,121.5,105.28,90.58,76.88,65.54,55.9,47.26,39.68,32.98,22.36,14.78,8.98,5.24
162.72,129.0,120.06,104.6,88.6,75.0,63.06,52.62,43.52,36.44,30.36,24.78,19.7,12.42,7.04,3.4,0.76
176.06,127.82,119.66,103.88,86.04,71.98,60.28,49.82,40.86,33.6,27.6,22.4,17.82,10.78,6.0,2.8,0.62
213.4,179.46,169.3,150.26,127.08,108.82,92.62,78.8,66.4,55.36,45.16,37.24,29.92,18.66,11.12,5.62,1.98
915.88,774.34,738.96,683.02,619.12,565.36,519.02,476.84,436.68,398.48,363.28,329.82,299.2,238.12,187.0,142.66,104.56
192.68,153.92,146.02,128.1,105.98,88.12,72.94,60.94,51.08,42.26,34.44,28.04,22.42,13.54,7.8,4.02,1.48
165.16,133.6,124.32,109.14,91.86,78.38,65.9,55.82,47.24,40.0,33.44,27.76,22.88,14.96,9.18,4.94,2.04
194.6,115.42,101.4,79.98,60.18,47.42,36.78,27.98,21.08,15.18,10.68,6.98,3.96,0.46,0.0,0.0,0.0
153.38,107.48,98.18,84.84,70.14,58.4,47.56,39.0,30.98,25.38,19.84,15.24,11.54,5.92,2.58,0.6,0.0
152.56,106.86,99.72,84.88,69.22,56.46,45.48,37.18,29.86,23.76,18.28,13.78,10.32,5.24,2.12,0.36,0.0
180.3,140.68,132.72,115.1,95.72,80.28,67.78,56.26,46.96,38.48,30.78,24.94,19.82,12.1,6.78,3.16,0.86
263.82,211.96,199.36,175.38,148.0,125.46,106.12,88.84,73.48,60.36,49.84,40.78,32.22,19.94,10.92,4.7,0.5
139.46,88.84,80.5,66.6,51.2,40.72,31.7,24.04,17.64,13.12,9.28,6.38,3.88,0.94,0.0,0.0,0.0
190.72,145.88,135.86,117.78,97.92,81.06,67.72,56.5,46.66,38.02,31.0,24.58,19.64,12.18,7.0,3.52,1.08
218.1,178.58,166.3,149.54,127.5,109.04,94.9,80.52,68.04,57.32,49.3,41.78,34.56,22.62,13.42,6.52,1.74
152.64,83.78,69.82,54.4,40.68,30.9,23.54,17.2,12.5,8.72,5.7,3.56,1.98,0.34,0.0,0.0,0.0
125.12,90.94,85.04,71.54,57.26,46.26,36.6,29.18,23.18,18.42,14.1,10.7,7.96,4.12,1.82,0.54,0.0
131.88,91.24,82.4,67.52,54.7,43.52,34.94,27.12,20.78,15.84,11.64,8.26,5.62,2.34,0.58,0.0,0.0
119.98,85.44,78.08,64.76,50.92,41.04,32.26,24.88,19.06,14.38,10.86,8.0,5.5,1.96,0.18,0.0,0.0
149.58,91.28,79.0,63.8,49.08,38.68,29.68,23.14,17.58,13.44,10.12,7.48,5.4,2.72,1.04,0.26,0.0
227.5,180.76,172.06,152.08,129.76,112.34,96.6,83.84,72.08,61.16,52.52,44.64,37.48,25.88,17.0,10.5,5.92
354.04,292.08,278.68,255.14,228.34,205.66,181.78,162.92,144.82,129.84,115.18,101.3,89.02,66.66,48.06,34.98,23.3
350.42,283.64,270.08,248.96,221.2,198.12,177.6,159.36,141.98,124.2,108.76,94.8,82.82,62.24,45.14,31.56,21.78
266.8,217.74,209.16,190.5,168.44,149.12,132.68,117.8,104.12,91.16,79.26,68.3,58.4,41.72,28.78,18.86,12.92
264.7,218.08,207.8,185.38,160.64,140.54,122.58,107.94,94.12,81.6,70.7,60.24,51.04,36.12,24.68,15.98,8.28
122.84,97.86,90.9,78.32,64.82,53.5,43.76,36.28,29.52,24.06,19.22,15.46,12.32,7.42,4.28,2.06,0.56
227.0,189.3,177.34,157.96,135.94,117.04,101.32,86.64,73.0,61.4,51.44,43.5,36.4,23.98,15.7,9.38,4.86
201.94,174.94,164.12,148.24,129.3,113.74,99.7,87.66,75.98,65.68,56.7,48.72,41.64,29.58,20.26,13.42,7.84
180.04,147.34,138.34,119.58,99.34,83.22,69.12,57.44,48.32,39.46,31.24,24.8,19.54,10.34,4.2,0.48,0.0
194.4,162.82,155.86,140.1,119.74,101.48,86.56,74.48,63.58,53.86,45.52,37.1,30.24,19.66,12.36,7.02,2.94
491.76,415.46,399.1,369.04,331.6,302.72,273.68,245.54,222.08,200.72,179.42,160.16,142.94,111.22,84.48,62.62,46.6
252.08,207.36,195.96,176.28,152.76,133.1,115.38,100.52,86.8,74.8,63.56,53.6,44.8,31.3,20.86,13.24,8.22
180.48,138.2,127.92,109.96,91.4,75.6,63.26,51.32,41.22,33.14,26.12,20.76,15.94,9.06,4.28,1.44,0.02
250.3,183.72,175.14,158.38,134.52,115.38,98.74,85.36,72.56,61.68,51.66,43.4,35.92,24.16,15.12,8.74,3.86
259.9,221.98,212.3,191.3,164.16,141.34,123.52,106.14,90.52,77.66,65.4,54.0,45.0,29.24,17.28,8.14,1.12
234.4,192.86,181.68,161.76,136.8,116.42,99.54,84.52,70.76,59.7,49.72,41.32,34.18,22.88,14.2,8.26,3.64
172.84,110.84,100.48,83.18,66.24,52.3,42.12,33.4,26.72,20.82,16.38,12.38,9.22,4.58,1.74,0.26,0.0
246.8,202.38,190.84,171.82,144.98,125.78,108.04,92.08,78.36,66.14,56.62,48.12,40.12,27.16,17.76,10.38,4.54
170.94,134.32,126.86,113.0,95.86,81.04,69.94,59.26,50.04,42.36,36.16,29.82,24.58,15.82,10.2,6.08,2.94
214.08,160.7,149.52,130.38,110.16,93.18,78.66,65.5,53.3,44.38,36.52,29.8,23.96,14.66,8.3,4.04,1.04
179.36,132.94,123.38,103.66,81.58,64.5,51.22,39.36,29.72,21.66,15.52,10.18,6.3,1.8,0.0,0.0,0.0
202.28,160.54,151.7,135.08,115.68,99.0,84.86,72.72,61.02,51.6,43.28,35.84,29.34,19.34,12.02,6.66,1.9
178.92,124.02,111.96,95.28,75.74,61.12,49.62,40.88,33.68,27.14,21.24,16.66,12.98,7.66,4.02,1.7,0.32
444.58,369.3,354.18,326.14,288.24,256.7,230.0,205.2,184.0,165.38,146.92,129.44,113.98,86.18,64.3,47.78,32.5
313.36,259.12,244.9,224.34,192.32,167.32,145.5,127.04,111.2,96.0,81.84,69.2,58.88,41.56,27.36,16.58,7.52
188.7,102.38,86.86,69.04,51.62,39.58,29.9,22.52,15.98,11.5,7.76,4.78,2.76,0.46,0.0,0.0,0.0
196.54,170.56,160.0,143.12,121.3,105.92,91.32,78.82,67.72,57.06,48.26,40.76,34.3,23.44,15.42,10.02,5.06
211.14,90.4,79.2,58.66,42.92,33.1,24.8,18.74,13.86,9.64,6.24,3.94,2.22,0.18,0.0,0.0,0.0
306.22,239.88,227.6,207.3,182.7,161.02,142.22,125.42,110.32,96.6,84.24,73.14,62.54,45.32,31.4,21.98,14.18
279.8,241.08,229.1,207.14,179.54,156.14,134.92,117.34,100.3,86.72,74.48,63.08,53.4,36.72,23.7,14.34,5.9
318.08,262.0,250.4,229.64,204.62,183.22,165.62,148.02,131.98,116.88,104.16,91.22,80.12,60.52,44.1,30.66,21.46
136.74,106.02,99.0,85.44,70.84,57.74,46.6,37.56,29.74,23.44,17.92,13.46,9.66,3.68,0.62,0.0,0.0
384.68,333.58,321.12,294.48,259.04,227.74,202.88,180.28,158.6,140.5,122.42,106.7,92.12,66.18,46.76,31.34,18.44
151.92,110.28,100.3,83.42,67.8,55.04,45.1,36.06,29.24,23.08,17.9,13.44,10.2,5.14,2.08,0.52,0.0
156.4,125.86,118.02,105.02,89.62,76.76,65.9,56.22,47.42,39.96,34.02,28.42,23.52,15.88,10.14,5.96,2.6
251.4,194.74,183.14,163.24,141.1,123.52,106.86,94.74,82.12,70.34,60.6,51.9,43.72,30.7,20.98,13.46,7.28
240.64,192.38,182.12,165.36,144.32,125.94,109.54,95.54,81.48,69.76,59.68,50.86,43.46,30.64,20.32,13.3,7.6
198.52,160.48,150.74,134.24,114.38,98.86,85.64,72.4,61.78,52.06,43.22,36.14,29.6,19.98,11.96,6.54,2.76
245.78,165.18,152.9,129.52,106.5,89.64,75.9,64.06,53.58,44.92,36.56,29.38,23.26,13.7,6.72,2.12,0.1
183.68,120.28,109.96,94.18,77.58,66.1,56.1,47.6,40.02,33.66,27.94,23.24,19.04,12.28,7.2,3.86,1.56
451.18,371.66,352.48,319.52,282.12,250.84,222.9,197.24,176.46,155.3,137.4,119.42,104.2,79.0,56.32,39.56,24.36
152.16,95.86,85.1,68.12,52.34,42.4,34.92,28.96,23.92,19.42,15.42,12.08,9.24,4.84,1.76,0.1,0.0
112.72,81.4,73.96,60.98,48.7,39.02,30.9,23.8,18.28,13.68,10.0,6.94,4.74,1.78,0.32,0.0,0.0
165.18,125.92,117.24,101.94,85.34,72.72,61.5,52.4,44.72,38.12,32.44,27.22,22.52,15.34,10.22,6.34,3.18
239.98,197.28,188.48,169.72,148.7,129.6,114.24,98.78,86.02,74.96,65.26,55.58,47.62,33.34,22.76,14.8,9.36
215.92,176.96,167.0,149.06,128.28,110.02,94.14,79.68,67.34,57.2,47.68,39.68,32.76,21.42,13.4,7.64,3.32
239.92,98.24,87.28,68.76,52.12,40.12,30.84,23.78,17.38,12.12,8.38,5.22,2.96,0.4,0.0,0.0,0.0
